feature_index,path,label,class_name,original_label,track_id,segment_index,region
1035,datasets/audios/eastern_sliced/carnatic/carnatic_007_001.wav,10,carnatic,0,1035,0,eastern
1036,datasets/audios/eastern_sliced/carnatic/carnatic_007_002.wav,10,carnatic,0,1036,0,eastern
1037,datasets/audios/eastern_sliced/carnatic/carnatic_007_003.wav,10,carnatic,0,1037,0,eastern
1038,datasets/audios/eastern_sliced/carnatic/carnatic_007_004.wav,10,carnatic,0,1038,0,eastern
1039,datasets/audios/eastern_sliced/carnatic/carnatic_008_000.wav,10,carnatic,0,1039,0,eastern
1040,datasets/audios/eastern_sliced/carnatic/carnatic_008_001.wav,10,carnatic,0,1040,0,eastern
1041,datasets/audios/eastern_sliced/carnatic/carnatic_009_000.wav,10,carnatic,0,1041,0,eastern
1042,datasets/audios/eastern_sliced/carnatic/carnatic_009_001.wav,10,carnatic,0,1042,0,eastern
1043,datasets/audios/eastern_sliced/carnatic/carnatic_009_002.wav,10,carnatic,0,1043,0,eastern
1044,datasets/audios/eastern_sliced/carnatic/carnatic_009_003.wav,10,carnatic,0,1044,0,eastern
1045,datasets/audios/eastern_sliced/carnatic/carnatic_009_004.wav,10,carnatic,0,1045,0,eastern
1046,datasets/audios/eastern_sliced/carnatic/carnatic_010_000.wav,10,carnatic,0,1046,0,eastern
1047,datasets/audios/eastern_sliced/carnatic/carnatic_010_001.wav,10,carnatic,0,1047,0,eastern
1048,datasets/audios/eastern_sliced/carnatic/carnatic_010_002.wav,10,carnatic,0,1048,0,eastern
1049,datasets/audios/eastern_sliced/carnatic/carnatic_010_003.wav,10,carnatic,0,1049,0,eastern
1050,datasets/audios/eastern_sliced/carnatic/carnatic_010_004.wav,10,carnatic,0,1050,0,eastern
1051,datasets/audios/eastern_sliced/carnatic/carnatic_011_000.wav,10,carnatic,0,1051,0,eastern
1052,datasets/audios/eastern_sliced/carnatic/carnatic_011_001.wav,10,carnatic,0,1052,0,eastern
1053,datasets/audios/eastern_sliced/carnatic/carnatic_011_002.wav,10,carnatic,0,1053,0,eastern
1054,datasets/audios/eastern_sliced/carnatic/carnatic_011_003.wav,10,carnatic,0,1054,0,eastern
1055,datasets/audios/eastern_sliced/carnatic/carnatic_011_004.wav,10,carnatic,0,1055,0,eastern
1056,datasets/audios/eastern_sliced/carnatic/carnatic_012_000.wav,10,carnatic,0,1056,0,eastern
1057,datasets/audios/eastern_sliced/carnatic/carnatic_012_001.wav,10,carnatic,0,1057,0,eastern
1058,datasets/audios/eastern_sliced/carnatic/carnatic_012_002.wav,10,carnatic,0,1058,0,eastern
1059,datasets/audios/eastern_sliced/carnatic/carnatic_012_003.wav,10,carnatic,0,1059,0,eastern
1060,datasets/audios/eastern_sliced/carnatic/carnatic_012_004.wav,10,carnatic,0,1060,0,eastern
1061,datasets/audios/eastern_sliced/carnatic/carnatic_013_000.wav,10,carnatic,0,1061,0,eastern
1062,datasets/audios/eastern_sliced/carnatic/carnatic_013_001.wav,10,carnatic,0,1062,0,eastern
1063,datasets/audios/eastern_sliced/carnatic/carnatic_013_002.wav,10,carnatic,0,1063,0,eastern
1064,datasets/audios/eastern_sliced/carnatic/carnatic_013_003.wav,10,carnatic,0,1064,0,eastern
1065,datasets/audios/eastern_sliced/carnatic/carnatic_013_004.wav,10,carnatic,0,1065,0,eastern
1066,datasets/audios/eastern_sliced/carnatic/carnatic_014_000.wav,10,carnatic,0,1066,0,eastern
1067,datasets/audios/eastern_sliced/carnatic/carnatic_014_001.wav,10,carnatic,0,1067,0,eastern
1068,datasets/audios/eastern_sliced/carnatic/carnatic_014_002.wav,10,carnatic,0,1068,0,eastern
1069,datasets/audios/eastern_sliced/carnatic/carnatic_014_003.wav,10,carnatic,0,1069,0,eastern
1070,datasets/audios/eastern_sliced/carnatic/carnatic_014_004.wav,10,carnatic,0,1070,0,eastern
1071,datasets/audios/eastern_sliced/carnatic/carnatic_015_000.wav,10,carnatic,0,1071,0,eastern
1072,datasets/audios/eastern_sliced/carnatic/carnatic_015_001.wav,10,carnatic,0,1072,0,eastern
1073,datasets/audios/eastern_sliced/carnatic/carnatic_015_002.wav,10,carnatic,0,1073,0,eastern
1074,datasets/audios/eastern_sliced/carnatic/carnatic_015_003.wav,10,carnatic,0,1074,0,eastern
1075,datasets/audios/eastern_sliced/carnatic/carnatic_015_004.wav,10,carnatic,0,1075,0,eastern
1076,datasets/audios/eastern_sliced/carnatic/carnatic_016_000.wav,10,carnatic,0,1076,0,eastern
1077,datasets/audios/eastern_sliced/carnatic/carnatic_016_001.wav,10,carnatic,0,1077,0,eastern
1078,datasets/audios/eastern_sliced/carnatic/carnatic_016_002.wav,10,carnatic,0,1078,0,eastern
1079,datasets/audios/eastern_sliced/carnatic/carnatic_016_003.wav,10,carnatic,0,1079,0,eastern
1080,datasets/audios/eastern_sliced/carnatic/carnatic_016_004.wav,10,carnatic,0,1080,0,eastern
1081,datasets/audios/eastern_sliced/carnatic/carnatic_017_000.wav,10,carnatic,0,1081,0,eastern
1082,datasets/audios/eastern_sliced/carnatic/carnatic_017_001.wav,10,carnatic,0,1082,0,eastern
1083,datasets/audios/eastern_sliced/carnatic/carnatic_017_002.wav,10,carnatic,0,1083,0,eastern
1084,datasets/audios/eastern_sliced/carnatic/carnatic_018_000.wav,10,carnatic,0,1084,0,eastern
1085,datasets/audios/eastern_sliced/carnatic/carnatic_018_001.wav,10,carnatic,0,1085,0,eastern
1086,datasets/audios/eastern_sliced/carnatic/carnatic_018_002.wav,10,carnatic,0,1086,0,eastern
1087,datasets/audios/eastern_sliced/carnatic/carnatic_018_003.wav,10,carnatic,0,1087,0,eastern
1088,datasets/audios/eastern_sliced/carnatic/carnatic_018_004.wav,10,carnatic,0,1088,0,eastern
1089,datasets/audios/eastern_sliced/carnatic/carnatic_019_000.wav,10,carnatic,0,1089,0,eastern
1090,datasets/audios/eastern_sliced/carnatic/carnatic_019_001.wav,10,carnatic,0,1090,0,eastern
1091,datasets/audios/eastern_sliced/carnatic/carnatic_019_002.wav,10,carnatic,0,1091,0,eastern
1092,datasets/audios/eastern_sliced/carnatic/carnatic_019_003.wav,10,carnatic,0,1092,0,eastern
1093,datasets/audios/eastern_sliced/carnatic/carnatic_020_000.wav,10,carnatic,0,1093,0,eastern
1094,datasets/audios/eastern_sliced/carnatic/carnatic_021_000.wav,10,carnatic,0,1094,0,eastern
1095,datasets/audios/eastern_sliced/carnatic/carnatic_021_001.wav,10,carnatic,0,1095,0,eastern
1096,datasets/audios/eastern_sliced/carnatic/carnatic_021_002.wav,10,carnatic,0,1096,0,eastern
1097,datasets/audios/eastern_sliced/carnatic/carnatic_021_003.wav,10,carnatic,0,1097,0,eastern
1098,datasets/audios/eastern_sliced/carnatic/carnatic_021_004.wav,10,carnatic,0,1098,0,eastern
1099,datasets/audios/eastern_sliced/carnatic/carnatic_022_000.wav,10,carnatic,0,1099,0,eastern
1100,datasets/audios/eastern_sliced/carnatic/carnatic_022_001.wav,10,carnatic,0,1100,0,eastern
1101,datasets/audios/eastern_sliced/carnatic/carnatic_022_002.wav,10,carnatic,0,1101,0,eastern
1102,datasets/audios/eastern_sliced/carnatic/carnatic_022_003.wav,10,carnatic,0,1102,0,eastern
1103,datasets/audios/eastern_sliced/carnatic/carnatic_022_004.wav,10,carnatic,0,1103,0,eastern
1104,datasets/audios/eastern_sliced/carnatic/carnatic_023_000.wav,10,carnatic,0,1104,0,eastern
1105,datasets/audios/eastern_sliced/carnatic/carnatic_023_001.wav,10,carnatic,0,1105,0,eastern
1106,datasets/audios/eastern_sliced/carnatic/carnatic_023_002.wav,10,carnatic,0,1106,0,eastern
1107,datasets/audios/eastern_sliced/carnatic/carnatic_023_003.wav,10,carnatic,0,1107,0,eastern
1108,datasets/audios/eastern_sliced/carnatic/carnatic_023_004.wav,10,carnatic,0,1108,0,eastern
1109,datasets/audios/eastern_sliced/carnatic/carnatic_024_000.wav,10,carnatic,0,1109,0,eastern
1110,datasets/audios/eastern_sliced/carnatic/carnatic_024_001.wav,10,carnatic,0,1110,0,eastern
1111,datasets/audios/eastern_sliced/carnatic/carnatic_024_002.wav,10,carnatic,0,1111,0,eastern
1112,datasets/audios/eastern_sliced/carnatic/carnatic_024_003.wav,10,carnatic,0,1112,0,eastern
1113,datasets/audios/eastern_sliced/carnatic/carnatic_024_004.wav,10,carnatic,0,1113,0,eastern
1114,datasets/audios/eastern_sliced/carnatic/carnatic_025_000.wav,10,carnatic,0,1114,0,eastern
1115,datasets/audios/eastern_sliced/carnatic/carnatic_025_001.wav,10,carnatic,0,1115,0,eastern
1116,datasets/audios/eastern_sliced/carnatic/carnatic_025_002.wav,10,carnatic,0,1116,0,eastern
1117,datasets/audios/eastern_sliced/carnatic/carnatic_025_003.wav,10,carnatic,0,1117,0,eastern
1118,datasets/audios/eastern_sliced/carnatic/carnatic_025_004.wav,10,carnatic,0,1118,0,eastern
1119,datasets/audios/eastern_sliced/carnatic/carnatic_026_000.wav,10,carnatic,0,1119,0,eastern
1120,datasets/audios/eastern_sliced/carnatic/carnatic_026_001.wav,10,carnatic,0,1120,0,eastern
1121,datasets/audios/eastern_sliced/carnatic/carnatic_026_002.wav,10,carnatic,0,1121,0,eastern
1122,datasets/audios/eastern_sliced/carnatic/carnatic_026_003.wav,10,carnatic,0,1122,0,eastern
1123,datasets/audios/eastern_sliced/carnatic/carnatic_026_004.wav,10,carnatic,0,1123,0,eastern
1124,datasets/audios/eastern_sliced/carnatic/carnatic_027_000.wav,10,carnatic,0,1124,0,eastern
1125,datasets/audios/eastern_sliced/carnatic/carnatic_027_001.wav,10,carnatic,0,1125,0,eastern
1126,datasets/audios/eastern_sliced/carnatic/carnatic_027_002.wav,10,carnatic,0,1126,0,eastern
1127,datasets/audios/eastern_sliced/carnatic/carnatic_027_003.wav,10,carnatic,0,1127,0,eastern
1128,datasets/audios/eastern_sliced/carnatic/carnatic_028_000.wav,10,carnatic,0,1128,0,eastern
1129,datasets/audios/eastern_sliced/carnatic/carnatic_028_001.wav,10,carnatic,0,1129,0,eastern
1130,datasets/audios/eastern_sliced/carnatic/carnatic_028_002.wav,10,carnatic,0,1130,0,eastern
1131,datasets/audios/eastern_sliced/carnatic/carnatic_028_003.wav,10,carnatic,0,1131,0,eastern
1132,datasets/audios/eastern_sliced/carnatic/carnatic_028_004.wav,10,carnatic,0,1132,0,eastern
1133,datasets/audios/eastern_sliced/carnatic/carnatic_029_000.wav,10,carnatic,0,1133,0,eastern
1134,datasets/audios/eastern_sliced/carnatic/carnatic_029_001.wav,10,carnatic,0,1134,0,eastern
1135,datasets/audios/eastern_sliced/carnatic/carnatic_029_002.wav,10,carnatic,0,1135,0,eastern
1136,datasets/audios/eastern_sliced/carnatic/carnatic_029_003.wav,10,carnatic,0,1136,0,eastern
1137,datasets/audios/eastern_sliced/carnatic/carnatic_029_004.wav,10,carnatic,0,1137,0,eastern
1138,datasets/audios/eastern_sliced/carnatic/carnatic_030_000.wav,10,carnatic,0,1138,0,eastern
1139,datasets/audios/eastern_sliced/carnatic/carnatic_030_001.wav,10,carnatic,0,1139,0,eastern
1140,datasets/audios/eastern_sliced/carnatic/carnatic_031_000.wav,10,carnatic,0,1140,0,eastern
1141,datasets/audios/eastern_sliced/carnatic/carnatic_031_001.wav,10,carnatic,0,1141,0,eastern
1142,datasets/audios/eastern_sliced/carnatic/carnatic_031_002.wav,10,carnatic,0,1142,0,eastern
1143,datasets/audios/eastern_sliced/carnatic/carnatic_031_003.wav,10,carnatic,0,1143,0,eastern
1144,datasets/audios/eastern_sliced/carnatic/carnatic_031_004.wav,10,carnatic,0,1144,0,eastern
1145,datasets/audios/eastern_sliced/carnatic/carnatic_032_000.wav,10,carnatic,0,1145,0,eastern
1146,datasets/audios/eastern_sliced/carnatic/carnatic_033_000.wav,10,carnatic,0,1146,0,eastern
1147,datasets/audios/eastern_sliced/carnatic/carnatic_033_001.wav,10,carnatic,0,1147,0,eastern
1148,datasets/audios/eastern_sliced/carnatic/carnatic_033_002.wav,10,carnatic,0,1148,0,eastern
1149,datasets/audios/eastern_sliced/carnatic/carnatic_033_003.wav,10,carnatic,0,1149,0,eastern
1150,datasets/audios/eastern_sliced/carnatic/carnatic_033_004.wav,10,carnatic,0,1150,0,eastern
1151,datasets/audios/eastern_sliced/carnatic/carnatic_034_000.wav,10,carnatic,0,1151,0,eastern
1152,datasets/audios/eastern_sliced/carnatic/carnatic_034_001.wav,10,carnatic,0,1152,0,eastern
1153,datasets/audios/eastern_sliced/carnatic/carnatic_034_002.wav,10,carnatic,0,1153,0,eastern
1154,datasets/audios/eastern_sliced/carnatic/carnatic_034_003.wav,10,carnatic,0,1154,0,eastern
1155,datasets/audios/eastern_sliced/carnatic/carnatic_034_004.wav,10,carnatic,0,1155,0,eastern
1156,datasets/audios/eastern_sliced/carnatic/carnatic_035_000.wav,10,carnatic,0,1156,0,eastern
1157,datasets/audios/eastern_sliced/carnatic/carnatic_035_001.wav,10,carnatic,0,1157,0,eastern
1158,datasets/audios/eastern_sliced/carnatic/carnatic_036_000.wav,10,carnatic,0,1158,0,eastern
1159,datasets/audios/eastern_sliced/carnatic/carnatic_036_001.wav,10,carnatic,0,1159,0,eastern
1160,datasets/audios/eastern_sliced/carnatic/carnatic_036_002.wav,10,carnatic,0,1160,0,eastern
1161,datasets/audios/eastern_sliced/carnatic/carnatic_036_003.wav,10,carnatic,0,1161,0,eastern
1162,datasets/audios/eastern_sliced/carnatic/carnatic_036_004.wav,10,carnatic,0,1162,0,eastern
1163,datasets/audios/eastern_sliced/carnatic/carnatic_037_000.wav,10,carnatic,0,1163,0,eastern
1164,datasets/audios/eastern_sliced/carnatic/carnatic_037_001.wav,10,carnatic,0,1164,0,eastern
1165,datasets/audios/eastern_sliced/carnatic/carnatic_037_002.wav,10,carnatic,0,1165,0,eastern
1166,datasets/audios/eastern_sliced/carnatic/carnatic_038_000.wav,10,carnatic,0,1166,0,eastern
1167,datasets/audios/eastern_sliced/carnatic/carnatic_039_000.wav,10,carnatic,0,1167,0,eastern
1168,datasets/audios/eastern_sliced/carnatic/carnatic_039_001.wav,10,carnatic,0,1168,0,eastern
1169,datasets/audios/eastern_sliced/carnatic/carnatic_039_002.wav,10,carnatic,0,1169,0,eastern
1170,datasets/audios/eastern_sliced/carnatic/carnatic_039_003.wav,10,carnatic,0,1170,0,eastern
1171,datasets/audios/eastern_sliced/carnatic/carnatic_039_004.wav,10,carnatic,0,1171,0,eastern
1172,datasets/audios/eastern_sliced/carnatic/carnatic_040_000.wav,10,carnatic,0,1172,0,eastern
1173,datasets/audios/eastern_sliced/carnatic/carnatic_040_001.wav,10,carnatic,0,1173,0,eastern
1174,datasets/audios/eastern_sliced/carnatic/carnatic_040_002.wav,10,carnatic,0,1174,0,eastern
1175,datasets/audios/eastern_sliced/carnatic/carnatic_040_003.wav,10,carnatic,0,1175,0,eastern
1176,datasets/audios/eastern_sliced/carnatic/carnatic_040_004.wav,10,carnatic,0,1176,0,eastern
1177,datasets/audios/eastern_sliced/carnatic/carnatic_041_000.wav,10,carnatic,0,1177,0,eastern
1178,datasets/audios/eastern_sliced/carnatic/carnatic_041_001.wav,10,carnatic,0,1178,0,eastern
1179,datasets/audios/eastern_sliced/carnatic/carnatic_041_002.wav,10,carnatic,0,1179,0,eastern
1180,datasets/audios/eastern_sliced/carnatic/carnatic_041_003.wav,10,carnatic,0,1180,0,eastern
1181,datasets/audios/eastern_sliced/carnatic/carnatic_041_004.wav,10,carnatic,0,1181,0,eastern
1182,datasets/audios/eastern_sliced/carnatic/carnatic_042_000.wav,10,carnatic,0,1182,0,eastern
1183,datasets/audios/eastern_sliced/carnatic/carnatic_042_001.wav,10,carnatic,0,1183,0,eastern
1184,datasets/audios/eastern_sliced/carnatic/carnatic_042_002.wav,10,carnatic,0,1184,0,eastern
1185,datasets/audios/eastern_sliced/carnatic/carnatic_042_003.wav,10,carnatic,0,1185,0,eastern
1186,datasets/audios/eastern_sliced/carnatic/carnatic_042_004.wav,10,carnatic,0,1186,0,eastern
1187,datasets/audios/eastern_sliced/carnatic/carnatic_043_000.wav,10,carnatic,0,1187,0,eastern
1188,datasets/audios/eastern_sliced/carnatic/carnatic_043_001.wav,10,carnatic,0,1188,0,eastern
1189,datasets/audios/eastern_sliced/carnatic/carnatic_043_002.wav,10,carnatic,0,1189,0,eastern
1190,datasets/audios/eastern_sliced/carnatic/carnatic_043_003.wav,10,carnatic,0,1190,0,eastern
1191,datasets/audios/eastern_sliced/carnatic/carnatic_043_004.wav,10,carnatic,0,1191,0,eastern
1192,datasets/audios/eastern_sliced/carnatic/carnatic_044_000.wav,10,carnatic,0,1192,0,eastern
1193,datasets/audios/eastern_sliced/carnatic/carnatic_044_001.wav,10,carnatic,0,1193,0,eastern
1194,datasets/audios/eastern_sliced/carnatic/carnatic_044_002.wav,10,carnatic,0,1194,0,eastern
1195,datasets/audios/eastern_sliced/carnatic/carnatic_044_003.wav,10,carnatic,0,1195,0,eastern
1196,datasets/audios/eastern_sliced/carnatic/carnatic_044_004.wav,10,carnatic,0,1196,0,eastern
1197,datasets/audios/eastern_sliced/carnatic/carnatic_045_000.wav,10,carnatic,0,1197,0,eastern
1198,datasets/audios/eastern_sliced/carnatic/carnatic_045_001.wav,10,carnatic,0,1198,0,eastern
1199,datasets/audios/eastern_sliced/carnatic/carnatic_045_002.wav,10,carnatic,0,1199,0,eastern
1200,datasets/audios/eastern_sliced/carnatic/carnatic_045_003.wav,10,carnatic,0,1200,0,eastern
1201,datasets/audios/eastern_sliced/carnatic/carnatic_045_004.wav,10,carnatic,0,1201,0,eastern
1202,datasets/audios/eastern_sliced/carnatic/carnatic_046_000.wav,10,carnatic,0,1202,0,eastern
1203,datasets/audios/eastern_sliced/carnatic/carnatic_046_001.wav,10,carnatic,0,1203,0,eastern
1204,datasets/audios/eastern_sliced/carnatic/carnatic_046_002.wav,10,carnatic,0,1204,0,eastern
1205,datasets/audios/eastern_sliced/carnatic/carnatic_046_003.wav,10,carnatic,0,1205,0,eastern
1206,datasets/audios/eastern_sliced/carnatic/carnatic_046_004.wav,10,carnatic,0,1206,0,eastern
1207,datasets/audios/eastern_sliced/carnatic/carnatic_047_000.wav,10,carnatic,0,1207,0,eastern
1208,datasets/audios/eastern_sliced/carnatic/carnatic_047_001.wav,10,carnatic,0,1208,0,eastern
1209,datasets/audios/eastern_sliced/carnatic/carnatic_047_002.wav,10,carnatic,0,1209,0,eastern
1210,datasets/audios/eastern_sliced/carnatic/carnatic_047_003.wav,10,carnatic,0,1210,0,eastern
1211,datasets/audios/eastern_sliced/carnatic/carnatic_047_004.wav,10,carnatic,0,1211,0,eastern
1212,datasets/audios/eastern_sliced/carnatic/carnatic_048_000.wav,10,carnatic,0,1212,0,eastern
1213,datasets/audios/eastern_sliced/carnatic/carnatic_048_001.wav,10,carnatic,0,1213,0,eastern
1214,datasets/audios/eastern_sliced/carnatic/carnatic_048_002.wav,10,carnatic,0,1214,0,eastern
1215,datasets/audios/eastern_sliced/carnatic/carnatic_048_003.wav,10,carnatic,0,1215,0,eastern
1216,datasets/audios/eastern_sliced/carnatic/carnatic_048_004.wav,10,carnatic,0,1216,0,eastern
1217,datasets/audios/eastern_sliced/carnatic/carnatic_049_000.wav,10,carnatic,0,1217,0,eastern
1218,datasets/audios/eastern_sliced/carnatic/carnatic_049_001.wav,10,carnatic,0,1218,0,eastern
1219,datasets/audios/eastern_sliced/carnatic/carnatic_049_002.wav,10,carnatic,0,1219,0,eastern
1220,datasets/audios/eastern_sliced/carnatic/carnatic_049_003.wav,10,carnatic,0,1220,0,eastern
1221,datasets/audios/eastern_sliced/carnatic/carnatic_049_004.wav,10,carnatic,0,1221,0,eastern
1222,datasets/audios/eastern_sliced/carnatic/carnatic_050_000.wav,10,carnatic,0,1222,0,eastern
1223,datasets/audios/eastern_sliced/carnatic/carnatic_050_001.wav,10,carnatic,0,1223,0,eastern
1224,datasets/audios/eastern_sliced/carnatic/carnatic_050_002.wav,10,carnatic,0,1224,0,eastern
1225,datasets/audios/eastern_sliced/carnatic/carnatic_050_003.wav,10,carnatic,0,1225,0,eastern
1226,datasets/audios/eastern_sliced/carnatic/carnatic_050_004.wav,10,carnatic,0,1226,0,eastern
1227,datasets/audios/eastern_sliced/carnatic/carnatic_051_000.wav,10,carnatic,0,1227,0,eastern
1228,datasets/audios/eastern_sliced/carnatic/carnatic_051_001.wav,10,carnatic,0,1228,0,eastern
1229,datasets/audios/eastern_sliced/carnatic/carnatic_051_002.wav,10,carnatic,0,1229,0,eastern
1230,datasets/audios/eastern_sliced/carnatic/carnatic_051_003.wav,10,carnatic,0,1230,0,eastern
1231,datasets/audios/eastern_sliced/carnatic/carnatic_051_004.wav,10,carnatic,0,1231,0,eastern
1232,datasets/audios/eastern_sliced/carnatic/carnatic_052_000.wav,10,carnatic,0,1232,0,eastern
1233,datasets/audios/eastern_sliced/carnatic/carnatic_052_001.wav,10,carnatic,0,1233,0,eastern
1234,datasets/audios/eastern_sliced/carnatic/carnatic_052_002.wav,10,carnatic,0,1234,0,eastern
1235,datasets/audios/eastern_sliced/carnatic/carnatic_052_003.wav,10,carnatic,0,1235,0,eastern
1236,datasets/audios/eastern_sliced/carnatic/carnatic_052_004.wav,10,carnatic,0,1236,0,eastern
1237,datasets/audios/eastern_sliced/carnatic/carnatic_053_000.wav,10,carnatic,0,1237,0,eastern
1238,datasets/audios/eastern_sliced/carnatic/carnatic_053_001.wav,10,carnatic,0,1238,0,eastern
1239,datasets/audios/eastern_sliced/carnatic/carnatic_053_002.wav,10,carnatic,0,1239,0,eastern
1240,datasets/audios/eastern_sliced/carnatic/carnatic_053_003.wav,10,carnatic,0,1240,0,eastern
1241,datasets/audios/eastern_sliced/carnatic/carnatic_053_004.wav,10,carnatic,0,1241,0,eastern
1242,datasets/audios/eastern_sliced/carnatic/carnatic_054_000.wav,10,carnatic,0,1242,0,eastern
1243,datasets/audios/eastern_sliced/carnatic/carnatic_054_001.wav,10,carnatic,0,1243,0,eastern
1244,datasets/audios/eastern_sliced/carnatic/carnatic_054_002.wav,10,carnatic,0,1244,0,eastern
1245,datasets/audios/eastern_sliced/carnatic/carnatic_054_003.wav,10,carnatic,0,1245,0,eastern
1246,datasets/audios/eastern_sliced/carnatic/carnatic_054_004.wav,10,carnatic,0,1246,0,eastern
1247,datasets/audios/eastern_sliced/carnatic/carnatic_055_000.wav,10,carnatic,0,1247,0,eastern
1248,datasets/audios/eastern_sliced/carnatic/carnatic_055_001.wav,10,carnatic,0,1248,0,eastern
1249,datasets/audios/eastern_sliced/carnatic/carnatic_055_002.wav,10,carnatic,0,1249,0,eastern
1250,datasets/audios/eastern_sliced/carnatic/carnatic_055_003.wav,10,carnatic,0,1250,0,eastern
1251,datasets/audios/eastern_sliced/carnatic/carnatic_055_004.wav,10,carnatic,0,1251,0,eastern
1252,datasets/audios/eastern_sliced/carnatic/carnatic_056_000.wav,10,carnatic,0,1252,0,eastern
1253,datasets/audios/eastern_sliced/carnatic/carnatic_056_001.wav,10,carnatic,0,1253,0,eastern
1254,datasets/audios/eastern_sliced/carnatic/carnatic_056_002.wav,10,carnatic,0,1254,0,eastern
1255,datasets/audios/eastern_sliced/carnatic/carnatic_056_003.wav,10,carnatic,0,1255,0,eastern
1256,datasets/audios/eastern_sliced/carnatic/carnatic_056_004.wav,10,carnatic,0,1256,0,eastern
1257,datasets/audios/eastern_sliced/carnatic/carnatic_057_000.wav,10,carnatic,0,1257,0,eastern
1258,datasets/audios/eastern_sliced/carnatic/carnatic_057_001.wav,10,carnatic,0,1258,0,eastern
1259,datasets/audios/eastern_sliced/carnatic/carnatic_057_002.wav,10,carnatic,0,1259,0,eastern
1260,datasets/audios/eastern_sliced/carnatic/carnatic_057_003.wav,10,carnatic,0,1260,0,eastern
1261,datasets/audios/eastern_sliced/carnatic/carnatic_058_000.wav,10,carnatic,0,1261,0,eastern
1262,datasets/audios/eastern_sliced/carnatic/carnatic_058_001.wav,10,carnatic,0,1262,0,eastern
1263,datasets/audios/eastern_sliced/carnatic/carnatic_058_002.wav,10,carnatic,0,1263,0,eastern
1264,datasets/audios/eastern_sliced/carnatic/carnatic_058_003.wav,10,carnatic,0,1264,0,eastern
1265,datasets/audios/eastern_sliced/carnatic/carnatic_058_004.wav,10,carnatic,0,1265,0,eastern
1266,datasets/audios/eastern_sliced/carnatic/carnatic_059_000.wav,10,carnatic,0,1266,0,eastern
1267,datasets/audios/eastern_sliced/carnatic/carnatic_059_001.wav,10,carnatic,0,1267,0,eastern
1268,datasets/audios/eastern_sliced/carnatic/carnatic_059_002.wav,10,carnatic,0,1268,0,eastern
1269,datasets/audios/eastern_sliced/carnatic/carnatic_059_003.wav,10,carnatic,0,1269,0,eastern
1270,datasets/audios/eastern_sliced/carnatic/carnatic_059_004.wav,10,carnatic,0,1270,0,eastern
1271,datasets/audios/eastern_sliced/carnatic/carnatic_060_000.wav,10,carnatic,0,1271,0,eastern
1272,datasets/audios/eastern_sliced/carnatic/carnatic_060_001.wav,10,carnatic,0,1272,0,eastern
1273,datasets/audios/eastern_sliced/carnatic/carnatic_060_002.wav,10,carnatic,0,1273,0,eastern
1274,datasets/audios/eastern_sliced/carnatic/carnatic_060_003.wav,10,carnatic,0,1274,0,eastern
1275,datasets/audios/eastern_sliced/carnatic/carnatic_060_004.wav,10,carnatic,0,1275,0,eastern
1276,datasets/audios/eastern_sliced/carnatic/carnatic_061_000.wav,10,carnatic,0,1276,0,eastern
1277,datasets/audios/eastern_sliced/carnatic/carnatic_061_001.wav,10,carnatic,0,1277,0,eastern
1278,datasets/audios/eastern_sliced/carnatic/carnatic_061_002.wav,10,carnatic,0,1278,0,eastern
1279,datasets/audios/eastern_sliced/carnatic/carnatic_061_003.wav,10,carnatic,0,1279,0,eastern
1280,datasets/audios/eastern_sliced/carnatic/carnatic_061_004.wav,10,carnatic,0,1280,0,eastern
1281,datasets/audios/eastern_sliced/carnatic/carnatic_062_000.wav,10,carnatic,0,1281,0,eastern
1282,datasets/audios/eastern_sliced/carnatic/carnatic_062_001.wav,10,carnatic,0,1282,0,eastern
1283,datasets/audios/eastern_sliced/carnatic/carnatic_062_002.wav,10,carnatic,0,1283,0,eastern
1284,datasets/audios/eastern_sliced/carnatic/carnatic_063_000.wav,10,carnatic,0,1284,0,eastern
1285,datasets/audios/eastern_sliced/carnatic/carnatic_063_001.wav,10,carnatic,0,1285,0,eastern
1286,datasets/audios/eastern_sliced/carnatic/carnatic_063_002.wav,10,carnatic,0,1286,0,eastern
1287,datasets/audios/eastern_sliced/carnatic/carnatic_063_003.wav,10,carnatic,0,1287,0,eastern
1288,datasets/audios/eastern_sliced/carnatic/carnatic_063_004.wav,10,carnatic,0,1288,0,eastern
1289,datasets/audios/eastern_sliced/carnatic/carnatic_064_000.wav,10,carnatic,0,1289,0,eastern
1290,datasets/audios/eastern_sliced/carnatic/carnatic_064_001.wav,10,carnatic,0,1290,0,eastern
1291,datasets/audios/eastern_sliced/carnatic/carnatic_064_002.wav,10,carnatic,0,1291,0,eastern
1292,datasets/audios/eastern_sliced/carnatic/carnatic_064_003.wav,10,carnatic,0,1292,0,eastern
1293,datasets/audios/eastern_sliced/carnatic/carnatic_064_004.wav,10,carnatic,0,1293,0,eastern
1294,datasets/audios/eastern_sliced/carnatic/carnatic_065_000.wav,10,carnatic,0,1294,0,eastern
1295,datasets/audios/eastern_sliced/carnatic/carnatic_065_001.wav,10,carnatic,0,1295,0,eastern
1296,datasets/audios/eastern_sliced/carnatic/carnatic_065_002.wav,10,carnatic,0,1296,0,eastern
1297,datasets/audios/eastern_sliced/carnatic/carnatic_065_003.wav,10,carnatic,0,1297,0,eastern
